1.051200000000000045e+01 1.484940000000000104e+01 6.445780000000000953e+00 1.159640000000000093e+01 1.254520000000000124e+01 1.344880000000000031e+01 1.801200000000000045e+01 1.430720000000000169e+01 1.114460000000000051e+01 5.045180000000000220e+00 7.506740000000000634e+00 9.879519999999999413e+00 7.535569999999999879e+00 1.534640000000000093e+01 1.767020000000000124e+01 2.040660000000000096e+01 1.765360000000000085e+01 1.089630000000000098e+00 6.450360000000000538e-01 8.433730000000001503e-01 2.249840000000000284e+00 4.457830000000000403e+00 7.213860000000000383e+00 1.173190000000000133e+01 1.724399999999999977e+01 2.049699999999999989e+01 2.271080000000000254e+01 2.388550000000000040e+01 2.397589999999999932e+01 2.384040000000000248e+01 3.358540000000000081e+00 5.891320000000000334e+00 1.017580000000000062e+01 1.051940000000000097e+01 1.493549999999999933e+01 1.534329999999999927e+01 1.963439999999999941e+01 2.160820000000000007e+01 1.115890000000000093e+01 1.082760000000000034e+01 9.021080000000001320e+00 9.021080000000001320e+00 1.634039999999999893e+01 1.634039999999999893e+01 1.449890000000000079e+01 1.420819999999999972e+01 1.653610000000000113e+01 1.653610000000000113e+01 1.947290000000000276e+01 1.920180000000000220e+01 1.947290000000000276e+01 1.920180000000000220e+01 2.001510000000000389e+01 2.146080000000000254e+01 2.146080000000000254e+01 1.057230000000000025e+01 9.525820000000001286e+00 1.070780000000000065e+01 1.116110000000000113e+01 1.093370000000000175e+01 9.577119999999998967e+00 1.093370000000000175e+01 1.134459999999999980e+01 1.052609999999999957e+01 1.551550000000000118e+01 1.911139999999999972e+01 2.344089999999999918e+01 2.629520000000000124e+01 2.751510000000000389e+01 2.855419999999999803e+01 2.796689999999999898e+01 2.548189999999999955e+01 2.177710000000000079e+01 1.739460000000000051e+01 1.314760000000000062e+01 1.061749999999999972e+01 8.912370000000001014e+00 7.433669999999999334e+00 7.650680000000000369e+00 8.714499999999999247e+00 9.021129999999999427e+00 7.964380000000000237e+00 7.474400000000000155e+00 9.039630000000000720e+00 1.119519999999999982e+01 1.353420000000000201e+01 1.495480000000000054e+01 1.721390000000000242e+01 1.721390000000000242e+01 1.495480000000000054e+01 1.317100000000000115e+01 1.117970000000000041e+01
1.091870000000000118e+01 1.421690000000000254e+01 7.710840000000001027e+00 1.132530000000000037e+01 1.245480000000000054e+01 1.367470000000000141e+01 1.715360000000000085e+01 1.435240000000000116e+01 1.078310000000000102e+01 4.954820000000000668e+00 7.710840000000001027e+00 9.969880000000001630e+00 7.665659999999999918e+00 1.539160000000000039e+01 1.783129999999999882e+01 2.022589999999999932e+01 1.791150000000000020e+01 1.430719999999999992e+00 1.746990000000000043e+00 2.243980000000000086e+00 2.876510000000000122e+00 5.000000000000000000e+00 7.530120000000000147e+00 1.173190000000000133e+01 1.620480000000000231e+01 2.036140000000000327e+01 2.198799999999999955e+01 2.243980000000000175e+01 2.280120000000000147e+01 2.289160000000000039e+01 3.780120000000000147e+00 5.632530000000000037e+00 8.930719999999999104e+00 1.001510000000000034e+01 1.516570000000000107e+01 1.579820000000000135e+01 1.990960000000000107e+01 2.162650000000000006e+01 1.068180000000000085e+01 1.069280000000000008e+01 9.292170000000000485e+00 9.427710000000001145e+00 1.561750000000000149e+01 1.561750000000000149e+01 1.439760000000000062e+01 1.407570000000000121e+01 1.780120000000000147e+01 1.766570000000000107e+01 2.078310000000000102e+01 2.042170000000000130e+01 2.069280000000000186e+01 2.042170000000000130e+01 2.078310000000000102e+01 2.335840000000000316e+01 2.344880000000000209e+01 1.034640000000000093e+01 9.578310000000000102e+00 1.061749999999999972e+01 1.106930000000000014e+01 1.057230000000000025e+01 9.487949999999999662e+00 1.043670000000000186e+01 1.102340000000000053e+01 1.025600000000000023e+01 1.549699999999999989e+01 2.137050000000000338e+01 2.390060000000000073e+01 2.615960000000000107e+01 2.823799999999999955e+01 2.972889999999999944e+01 2.914160000000000039e+01 2.539160000000000039e+01 2.245480000000000231e+01 1.743980000000000175e+01 1.269580000000000020e+01 1.012049999999999983e+01 7.500000000000000000e+00 6.099400000000000155e+00 6.551200000000000578e+00 7.816270000000000273e+00 7.680719999999999992e+00 6.551200000000000578e+00 5.918670000000000542e+00 7.500000000000000000e+00 1.089230000000000054e+01 1.450300000000000011e+01 1.554220000000000113e+01 1.807230000000000203e+01 1.784639999999999915e+01 1.531630000000000180e+01 1.432230000000000203e+01 1.085860000000000092e+01
1.069280000000000008e+01 1.466870000000000118e+01 7.530120000000000147e+00 1.082830000000000048e+01 1.236449999999999960e+01 1.394580000000000020e+01 1.769580000000000197e+01 1.390060000000000073e+01 1.078310000000000102e+01 4.864460000000000228e+00 7.421230000000000437e+00 9.879519999999999413e+00 7.447950000000000514e+00 1.534640000000000093e+01 1.774099999999999966e+01 2.037160000000000082e+01 1.760539999999999949e+01 9.789160000000001194e-01 5.271080000000000210e-01 4.367469999999999963e-01 1.837350000000000039e+00 4.593370000000000175e+00 8.072290000000000632e+00 1.209340000000000082e+01 1.737950000000000017e+01 2.081330000000000169e+01 2.356930000000000192e+01 2.405140000000000100e+01 2.406630000000000180e+01 2.394600000000000151e+01 3.328310000000000102e+00 5.722890000000000477e+00 9.879519999999999413e+00 1.042170000000000130e+01 1.480420000000000158e+01 1.570780000000000065e+01 2.027110000000000412e+01 2.180720000000000169e+01 1.120410000000000039e+01 1.085610000000000142e+01 8.795180000000000220e+00 8.885540000000000660e+00 1.625000000000000000e+01 1.624730000000000274e+01 1.430720000000000169e+01 1.426200000000000045e+01 1.658129999999999882e+01 1.658129999999999882e+01 2.100900000000000034e+01 1.992470000000000141e+01 2.024099999999999966e+01 1.983429999999999893e+01 2.082829999999999870e+01 2.259040000000000248e+01 2.263550000000000040e+01 1.066270000000000095e+01 9.438850000000000406e+00 1.052710000000000079e+01 1.113419999999999987e+01 1.043670000000000186e+01 9.578310000000000102e+00 1.073000000000000043e+01 1.115960000000000107e+01 1.052710000000000079e+01 1.563250000000000028e+01 1.933729999999999905e+01 2.421690000000000254e+01 2.692770000000000152e+01 2.864460000000000406e+01 2.959340000000000259e+01 2.832830000000000226e+01 2.606929999999999836e+01 2.182230000000000203e+01 1.755160000000000053e+01 1.296690000000000254e+01 1.063280000000000136e+01 8.132530000000000925e+00 6.731930000000000192e+00 7.138549999999999507e+00 8.539160000000000750e+00 8.674699999999999633e+00 7.274100000000000676e+00 7.048189999999999955e+00 8.268069999999999808e+00 1.117650000000000077e+01 1.360060000000000002e+01 1.477410000000000245e+01 1.739460000000000051e+01 1.734939999999999927e+01 1.489830000000000076e+01 1.319280000000000008e+01 1.120480000000000054e+01
1.075220000000000198e+01 1.468630000000000102e+01 8.104699999999999349e+00 1.167050000000000054e+01 1.263160000000000061e+01 1.363750000000000107e+01 1.739070000000000249e+01 1.377790000000000070e+01 1.080460000000000065e+01 4.799000000000000377e+00 7.267730000000000246e+00 9.879519999999999413e+00 7.315439999999999721e+00 1.516570000000000107e+01 1.778870000000000218e+01 2.021450000000000102e+01 1.779080000000000084e+01 1.475900000000000212e+00 7.981930000000000414e-01 8.433730000000001503e-01 1.972890000000000033e+00 5.045180000000000220e+00 7.439759999999999707e+00 1.209340000000000082e+01 1.805720000000000169e+01 2.189760000000000062e+01 2.379520000000000124e+01 2.424699999999999989e+01 2.411140000000000327e+01 2.378240000000000265e+01 3.509040000000000603e+00 5.406629999999999825e+00 9.382530000000000925e+00 1.028610000000000113e+01 1.480420000000000158e+01 1.566270000000000095e+01 1.995480000000000231e+01 2.144580000000000197e+01 1.106650000000000134e+01 1.074900000000000055e+01 9.149509999999999366e+00 9.156629999999999825e+00 1.606930000000000192e+01 1.597889999999999944e+01 1.448799999999999955e+01 1.422270000000000145e+01 1.638749999999999929e+01 1.638290000000000290e+01 2.119360000000000355e+01 1.931390000000000384e+01 1.967880000000000251e+01 1.926590000000000202e+01 2.118280000000000030e+01 2.205620000000000402e+01 2.205960000000000321e+01 1.076780000000000115e+01 9.529889999999999972e+00 1.066270000000000095e+01 1.122230000000000061e+01 1.057230000000000025e+01 9.471899999999999764e+00 1.065840000000000032e+01 1.130170000000000030e+01 1.066270000000000095e+01 1.594880000000000031e+01 1.983429999999999893e+01 2.430720000000000169e+01 2.692770000000000152e+01 2.828310000000000457e+01 2.950300000000000011e+01 2.873489999999999966e+01 2.620480000000000231e+01 2.173189999999999955e+01 1.739460000000000051e+01 1.274099999999999966e+01 1.051700000000000124e+01 8.268069999999999808e+00 6.460840000000001027e+00 6.731930000000000192e+00 7.996990000000000265e+00 8.132530000000000925e+00 6.822289999999999743e+00 6.641570000000000640e+00 8.268069999999999808e+00 1.121800000000000175e+01 1.364280000000000115e+01 1.492549999999999955e+01 1.793669999999999831e+01 1.784639999999999915e+01 1.518069999999999986e+01 1.382529999999999859e+01 1.116860000000000142e+01
1.091870000000000118e+01 1.448799999999999955e+01 7.801200000000000578e+00 1.164160000000000039e+01 1.299699999999999989e+01 1.426200000000000045e+01 1.756020000000000181e+01 1.399099999999999966e+01 1.109940000000000104e+01 5.180720000000000880e+00 7.620480000000000587e+00 9.879519999999999413e+00 7.530120000000000147e+00 1.521080000000000076e+01 1.773390000000000200e+01 2.022589999999999932e+01 1.783129999999999882e+01 1.701810000000000045e+00 1.746990000000000043e+00 2.289160000000000306e+00 3.644579999999999931e+00 4.874100000000000321e+00 7.981930000000000192e+00 1.281630000000000180e+01 1.728920000000000101e+01 2.022589999999999932e+01 2.257529999999999859e+01 2.346670000000000300e+01 2.338000000000000256e+01 2.342880000000000251e+01 3.509040000000000603e+00 6.265060000000000073e+00 1.035460000000000136e+01 1.068200000000000038e+01 1.503009999999999913e+01 1.575300000000000011e+01 1.959340000000000259e+01 2.149099999999999966e+01 1.128580000000000183e+01 1.114460000000000051e+01 9.834340000000000970e+00 9.879519999999999413e+00 1.575300000000000011e+01 1.575300000000000011e+01 1.439760000000000062e+01 1.429720000000000191e+01 1.703310000000000102e+01 1.698799999999999955e+01 2.069280000000000186e+01 1.974399999999999977e+01 2.019580000000000197e+01 1.992470000000000141e+01 2.105420000000000158e+01 2.281630000000000180e+01 2.277110000000000412e+01 1.043670000000000186e+01 9.578310000000000102e+00 1.061749999999999972e+01 1.106930000000000014e+01 1.061749999999999972e+01 9.660339999999999705e+00 1.066270000000000095e+01 1.097890000000000121e+01 1.057230000000000025e+01 1.536140000000000150e+01 1.974399999999999977e+01 2.344880000000000209e+01 2.567510000000000048e+01 2.783129999999999882e+01 2.918670000000000186e+01 2.792170000000000130e+01 2.548189999999999955e+01 2.164160000000000039e+01 1.737440000000000140e+01 1.313860000000000028e+01 1.078240000000000087e+01 8.403610000000000468e+00 7.003010000000000623e+00 7.673940000000000872e+00 8.728340000000001098e+00 8.674699999999999633e+00 7.725900000000000212e+00 7.319280000000000896e+00 8.719880000000001630e+00 1.118520000000000181e+01 1.373489999999999966e+01 1.495480000000000054e+01 1.807230000000000203e+01 1.802710000000000079e+01 1.481930000000000192e+01 1.382529999999999859e+01 1.120410000000000039e+01
1.069280000000000008e+01 1.471390000000000242e+01 6.762050000000001226e+00 1.128010000000000090e+01 1.272590000000000110e+01 1.390060000000000073e+01 1.891570000000000107e+01 1.457829999999999870e+01 1.046690000000000076e+01 4.963280000000001024e+00 7.484940000000000815e+00 9.834340000000000970e+00 7.259040000000000603e+00 1.530240000000000045e+01 1.774790000000000134e+01 2.025880000000000081e+01 1.773010000000000019e+01 1.701810000000000045e+00 1.521080000000000210e+00 2.108429999999999804e+00 3.509040000000000603e+00 5.135540000000000660e+00 7.484940000000000815e+00 1.212040000000000006e+01 1.756020000000000181e+01 2.072290000000000276e+01 2.289160000000000039e+01 2.361450000000000315e+01 2.370480000000000231e+01 2.365960000000000107e+01 3.689759999999999707e+00 5.451810000000000045e+00 1.006020000000000181e+01 1.046690000000000076e+01 1.503009999999999913e+01 1.570780000000000065e+01 2.040660000000000096e+01 2.230420000000000158e+01 1.109940000000000104e+01 1.105420000000000158e+01 9.382530000000000925e+00 9.427710000000001145e+00 1.597889999999999944e+01 1.597889999999999944e+01 1.420770000000000088e+01 1.412650000000000006e+01 1.635539999999999949e+01 1.649099999999999966e+01 1.933729999999999905e+01 1.852410000000000068e+01 1.902110000000000056e+01 1.861450000000000315e+01 1.897589999999999932e+01 2.213860000000000028e+01 2.213860000000000028e+01 1.056010000000000026e+01 9.442770000000001218e+00 1.039160000000000039e+01 1.106930000000000014e+01 1.051860000000000106e+01 9.598820000000001684e+00 1.059779999999999944e+01 1.103100000000000058e+01 1.034640000000000093e+01 1.626510000000000034e+01 2.028610000000000113e+01 2.362950000000000017e+01 2.593370000000000175e+01 2.774100000000000321e+01 2.904110000000000014e+01 2.746990000000000265e+01 2.498489999999999966e+01 2.155120000000000147e+01 1.748489999999999966e+01 1.283129999999999882e+01 1.012049999999999983e+01 8.629519999999999413e+00 6.912649999999999295e+00 7.183730000000000615e+00 8.493980000000000530e+00 8.719880000000001630e+00 7.590360000000000440e+00 7.048189999999999955e+00 8.719880000000001630e+00 1.106930000000000014e+01 1.305720000000000169e+01 1.414160000000000039e+01 1.739460000000000051e+01 1.725900000000000034e+01 1.414160000000000039e+01 1.303220000000000134e+01 1.115960000000000107e+01
1.046690000000000076e+01 1.448799999999999955e+01 7.304219999999999935e+00 1.141570000000000107e+01 1.268070000000000164e+01 1.385540000000000127e+01 1.769580000000000197e+01 1.403609999999999935e+01 1.073799999999999955e+01 5.135540000000000660e+00 7.819929999999999382e+00 1.009140000000000015e+01 7.665659999999999918e+00 1.516570000000000107e+01 1.746990000000000265e+01 1.954820000000000135e+01 1.769580000000000197e+01 2.289160000000000306e+00 2.108429999999999804e+00 2.605420000000000513e+00 3.744369999999999976e+00 5.225900000000000212e+00 7.756019999999999470e+00 1.281630000000000180e+01 1.783129999999999882e+01 2.058729999999999905e+01 2.220310000000000272e+01 2.290800000000000125e+01 2.255819999999999936e+01 2.245340000000000202e+01 3.870480000000000143e+00 6.265060000000000073e+00 9.653610000000000468e+00 1.028610000000000113e+01 1.453309999999999924e+01 1.484940000000000104e+01 1.859939999999999927e+01 2.054220000000000113e+01 1.124640000000000128e+01 1.106620000000000203e+01 9.337350000000000705e+00 9.292170000000000485e+00 1.593369999999999997e+01 1.593369999999999997e+01 1.421690000000000254e+01 1.412650000000000006e+01 1.612950000000000017e+01 1.594880000000000031e+01 1.893069999999999808e+01 1.802710000000000079e+01 1.829820000000000135e+01 1.798189999999999955e+01 1.897589999999999932e+01 2.177710000000000079e+01 2.195780000000000243e+01 1.043670000000000186e+01 9.428549999999999542e+00 1.033239999999999981e+01 1.106930000000000014e+01 1.021080000000000076e+01 9.533129999999999882e+00 1.016570000000000107e+01 1.079820000000000135e+01 1.061749999999999972e+01 1.527110000000000234e+01 1.838860000000000028e+01 2.242560000000000286e+01 2.444280000000000186e+01 2.688250000000000028e+01 2.846390000000000242e+01 2.661139999999999972e+01 2.399099999999999966e+01 1.959530000000000172e+01 1.571289999999999942e+01 1.180010000000000048e+01 9.617530000000000356e+00 8.268069999999999808e+00 6.506019999999999470e+00 6.822289999999999743e+00 7.906629999999999825e+00 8.042170000000000485e+00 6.731930000000000192e+00 6.641570000000000640e+00 8.087350000000000705e+00 1.076299999999999990e+01 1.291870000000000118e+01 1.391570000000000107e+01 1.685239999999999938e+01 1.667170000000000130e+01 1.391570000000000107e+01 1.256020000000000181e+01 1.084340000000000082e+01
9.969880000000001630e+00 1.403609999999999935e+01 7.349400000000000155e+00 1.114460000000000051e+01 1.245480000000000054e+01 1.362950000000000017e+01 1.719880000000000209e+01 1.417170000000000130e+01 1.091870000000000118e+01 5.271080000000000432e+00 7.801200000000000578e+00 9.924700000000001410e+00 7.756019999999999470e+00 1.525600000000000023e+01 1.756020000000000181e+01 2.016800000000000281e+01 1.756020000000000181e+01 2.921689999999999898e+00 2.831330000000000346e+00 2.921689999999999898e+00 4.051200000000000578e+00 5.993980000000000530e+00 7.665659999999999918e+00 1.251140000000000185e+01 1.756020000000000181e+01 2.009040000000000248e+01 2.216870000000000118e+01 2.311750000000000327e+01 2.298189999999999955e+01 2.271080000000000254e+01 3.780120000000000147e+00 5.225900000000000212e+00 9.427710000000001145e+00 1.042170000000000130e+01 1.475900000000000034e+01 1.584340000000000082e+01 1.959340000000000259e+01 2.112950000000000017e+01 1.046690000000000076e+01 1.037650000000000006e+01 8.840360000000000440e+00 8.704819999999999780e+00 1.543670000000000009e+01 1.539160000000000039e+01 1.403609999999999935e+01 1.394580000000000020e+01 1.721390000000000242e+01 1.739460000000000051e+01 1.996990000000000265e+01 1.965360000000000085e+01 1.996990000000000265e+01 1.969880000000000209e+01 2.010540000000000305e+01 2.231930000000000192e+01 2.227410000000000423e+01 1.052710000000000079e+01 9.442770000000001218e+00 1.048190000000000133e+01 1.093370000000000175e+01 1.052710000000000079e+01 9.487949999999999662e+00 1.058020000000000138e+01 1.088860000000000028e+01 1.052710000000000079e+01 1.572290000000000276e+01 1.888550000000000040e+01 2.168670000000000186e+01 2.421690000000000254e+01 2.629520000000000124e+01 2.802490000000000236e+01 2.606929999999999836e+01 2.403610000000000113e+01 2.082829999999999870e+01 1.703310000000000102e+01 1.256020000000000181e+01 1.034640000000000093e+01 8.674699999999999633e+00 7.183730000000000615e+00 7.228919999999999568e+00 8.358430000000000248e+00 8.493980000000000530e+00 7.228919999999999568e+00 7.003010000000000623e+00 8.358430000000000248e+00 1.138550000000000040e+01 1.355420000000000158e+01 1.481930000000000192e+01 1.748489999999999966e+01 1.771080000000000254e+01 1.486450000000000138e+01 1.355420000000000158e+01 1.134040000000000070e+01
1.164160000000000039e+01 1.421690000000000254e+01 8.388550000000000395e+00 1.123490000000000144e+01 1.254520000000000124e+01 1.403609999999999935e+01 1.710839999999999961e+01 1.439760000000000062e+01 1.123490000000000144e+01 5.225900000000000212e+00 7.792580000000000062e+00 1.001510000000000034e+01 7.855119999999999436e+00 1.539160000000000039e+01 1.778610000000000113e+01 2.004520000000000124e+01 1.774099999999999966e+01 1.927710000000000257e+00 1.792170000000000263e+00 2.108429999999999804e+00 3.092990000000000350e+00 5.406629999999999825e+00 8.298189999999999955e+00 1.240960000000000107e+01 1.751510000000000034e+01 2.030470000000000041e+01 2.235550000000000281e+01 2.298189999999999955e+01 2.275600000000000023e+01 2.266570000000000107e+01 3.835100000000000176e+00 5.722890000000000477e+00 9.834340000000000970e+00 1.063970000000000127e+01 1.480420000000000158e+01 1.539160000000000039e+01 1.954820000000000135e+01 2.140060000000000073e+01 1.130109999999999992e+01 1.103630000000000067e+01 9.581000000000001293e+00 9.608430000000000248e+00 1.597889999999999944e+01 1.584340000000000082e+01 1.462350000000000172e+01 1.444280000000000008e+01 1.649099999999999966e+01 1.658129999999999882e+01 2.128010000000000090e+01 1.879520000000000124e+01 1.911139999999999972e+01 1.875000000000000000e+01 2.096390000000000242e+01 2.371990000000000265e+01 2.385540000000000305e+01 1.093370000000000175e+01 9.626980000000001425e+00 1.048190000000000133e+01 1.118130000000000024e+01 1.066270000000000095e+01 9.533129999999999882e+00 1.084340000000000082e+01 1.125000000000000000e+01 1.066270000000000095e+01 1.549699999999999989e+01 1.969880000000000209e+01 2.297100000000000364e+01 2.652110000000000412e+01 2.950300000000000011e+01 2.986449999999999960e+01 2.868980000000000530e+01 2.455120000000000147e+01 2.069930000000000092e+01 1.658129999999999882e+01 1.260540000000000127e+01 1.043670000000000186e+01 9.132780000000000342e+00 7.003010000000000623e+00 7.228919999999999568e+00 8.790820000000000078e+00 8.584340000000000970e+00 7.093370000000000175e+00 6.506019999999999470e+00 8.493980000000000530e+00 1.113580000000000148e+01 1.336699999999999910e+01 1.456310000000000038e+01 1.685239999999999938e+01 1.689760000000000062e+01 1.436750000000000149e+01 1.332829999999999870e+01 1.115960000000000107e+01
1.091870000000000118e+01 1.521080000000000076e+01 7.846389999999999532e+00 1.209340000000000082e+01 1.340360000000000085e+01 1.430720000000000169e+01 1.823799999999999955e+01 1.516570000000000107e+01 1.164160000000000039e+01 4.503009999999999735e+00 7.439759999999999707e+00 9.563250000000000028e+00 7.439759999999999707e+00 1.575300000000000011e+01 1.805720000000000169e+01 2.076810000000000400e+01 1.805720000000000169e+01 1.294960000000000111e+00 1.159640000000000004e+00 1.475900000000000212e+00 3.102410000000000334e+00 5.068979999999999819e+00 7.626120000000000232e+00 1.272590000000000110e+01 1.759370000000000189e+01 2.058050000000000068e+01 2.316270000000000095e+01 2.383710000000000306e+01 2.369470000000000098e+01 2.371410000000000196e+01 3.328310000000000102e+00 4.909640000000000448e+00 9.427710000000001145e+00 1.019580000000000020e+01 1.521080000000000076e+01 1.584340000000000082e+01 2.040660000000000096e+01 2.176200000000000045e+01 1.139189999999999969e+01 1.106269999999999953e+01 8.930719999999999104e+00 9.066270000000001161e+00 1.706330000000000169e+01 1.701810000000000045e+01 1.474329999999999963e+01 1.444930000000000092e+01 1.712350000000000350e+01 1.712350000000000350e+01 2.001510000000000389e+01 1.865960000000000107e+01 1.920180000000000220e+01 1.879520000000000124e+01 1.992470000000000141e+01 2.331330000000000169e+01 2.326810000000000400e+01 1.075300000000000011e+01 9.668670000000000542e+00 1.061749999999999972e+01 1.106930000000000014e+01 1.070780000000000065e+01 9.623490000000000322e+00 1.066270000000000095e+01 1.102410000000000068e+01 1.057360000000000078e+01 1.572290000000000276e+01 1.924699999999999989e+01 2.326810000000000400e+01 2.602350000000000207e+01 2.759490000000000265e+01 2.918670000000000186e+01 2.780849999999999866e+01 2.557300000000000040e+01 2.168670000000000186e+01 1.735810000000000031e+01 1.305910000000000082e+01 1.066650000000000098e+01 8.629519999999999413e+00 6.596389999999999532e+00 6.912649999999999295e+00 8.313250000000000028e+00 8.042170000000000485e+00 6.506019999999999470e+00 6.189759999999999707e+00 7.996990000000000265e+00 1.123140000000000072e+01 1.357709999999999972e+01 1.454820000000000135e+01 1.725900000000000034e+01 1.721390000000000242e+01 1.445780000000000065e+01 1.320809999999999995e+01 1.121189999999999998e+01
